"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size"
2024,"EX","FT","Data Engineer",219650,"USD",219650,"US",100,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",100,"US","M"
2023,"SE","FT","Data Manager",105200,"USD",105200,"US",0,"US","M"
2023,"SE","FT","Data Engineer",275000,"USD",275000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Scientist",138000,"USD",138000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",240500,"USD",240500,"US",0,"US","L"
2023,"SE","FT","Data Analyst",166000,"USD",166000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",159300,"USD",159300,"US",0,"US","M"
2024,"SE","FT","Data Analyst",134200,"USD",134200,"US",100,"US","M"
2023,"MI","FT","Data Analyst",115000,"USD",115000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",308000,"USD",308000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",180000,"USD",180000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",130000,"USD",130000,"US",100,"US","M"
2023,"SE","FT","Data Architect",206000,"USD",206000,"US",0,"US","M"
2023,"SE","FT","Data Architect",150000,"USD",150000,"US",0,"US","M"
2021,"EN","FT","Machine Learning Engineer",81000,"USD",81000,"US",50,"US","S"
2022,"MI","FT","Data Scientist",140000,"GBP",172386,"GB",0,"GB","M"
2022,"SE","FT","Data Engineer",40000,"EUR",42026,"PT",0,"PT","M"
2024,"SE","FT","Data Architect",178600,"USD",178600,"US",0,"US","M"
2024,"EN","FT","Data Analyst",93000,"USD",93000,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Analyst",125000,"USD",125000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",146000,"USD",146000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",112400,"USD",112400,"GB",0,"GB","M"
2023,"SE","FT","Data Analyst",95000,"USD",95000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",164000,"USD",164000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",130000,"USD",130000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",119636,"USD",119636,"US",0,"US","M"
2023,"SE","FT","Business Intelligence Engineer",104300,"USD",104300,"US",0,"US","L"
2024,"SE","FT","Data Analyst",73100,"USD",73100,"US",0,"US","M"
2023,"MI","FT","Research Scientist",165000,"USD",165000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",78400,"USD",78400,"US",100,"US","L"
2022,"SE","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2023,"SE","FT","Research Scientist",170000,"USD",170000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",142600,"USD",142600,"US",0,"US","M"
2023,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2023,"SE","FT","AI Architect",204000,"USD",204000,"US",0,"US","M"
2024,"EN","FT","Data Science",26000,"USD",26000,"RO",100,"RO","L"
2023,"EX","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",133300,"USD",133300,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",65000,"EUR",68293,"IE",100,"IE","S"
2024,"EN","FT","Research Analyst",150000,"USD",150000,"US",0,"US","M"
2023,"MI","FL","Business Data Analyst",36000,"USD",36000,"GH",0,"GH","S"
2023,"SE","FT","Data Scientist",36000,"EUR",38868,"ES",0,"ES","M"
2024,"MI","FT","Analytics Engineer",154100,"USD",154100,"US",0,"US","M"
2023,"SE","FT","Data Engineer",107500,"USD",107500,"US",100,"US","M"
2023,"SE","FT","Applied Scientist",212800,"USD",212800,"US",0,"US","L"
2024,"SE","FT","Machine Learning Engineer",159000,"USD",159000,"US",0,"US","M"
2024,"SE","FT","Data Architect",187500,"USD",187500,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2024,"MI","FT","Data Analyst",134400,"USD",134400,"US",0,"US","M"
2024,"MI","FT","Data Engineer",55000,"GBP",68750,"GB",0,"GB","M"
2022,"MI","FT","Data Engineer",90000,"GBP",110820,"GB",0,"GB","M"
2024,"SE","FT","Robotics Software Engineer",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",132870,"USD",132870,"GB",0,"GB","M"
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M"
2022,"SE","FT","Machine Learning Engineer",180000,"USD",180000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",209300,"USD",209300,"US",100,"US","M"
2023,"MI","FT","Machine Learning Engineer",247500,"USD",247500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",138800,"USD",138800,"US",0,"US","M"
2022,"MI","FT","Data Analyst",109000,"USD",109000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",210000,"USD",210000,"US",100,"US","M"
2024,"SE","FT","Data Engineer",123000,"USD",123000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",136300,"USD",136300,"US",0,"US","M"
2023,"SE","FT","Data Analytics Manager",190000,"USD",190000,"US",0,"US","M"
2024,"SE","FT","Research Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",154000,"USD",154000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",70000,"USD",70000,"US",100,"US","M"
2023,"MI","FT","Analytics Engineer",90000,"USD",90000,"US",100,"US","M"
2023,"MI","FT","Research Scientist",161200,"GBP",198340,"GB",0,"GB","M"
2024,"MI","FT","Data Scientist",111000,"USD",111000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",105200,"USD",105200,"US",0,"US","M"
2023,"MI","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L"
2023,"SE","FT","Data Manager",120000,"USD",120000,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M"
2024,"SE","FT","Data Scientist",70000,"GBP",87500,"GB",0,"GB","M"
2024,"SE","FT","Data Architect",190196,"USD",190196,"US",0,"US","M"
2023,"SE","FT","Data Analyst",192000,"USD",192000,"US",100,"US","M"
2024,"SE","FT","AI Engineer",210000,"USD",210000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",150000,"USD",150000,"GB",0,"GB","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",55000,"USD",55000,"US",100,"US","S"
2023,"SE","FT","Machine Learning Engineer",109400,"USD",109400,"US",0,"US","M"
2022,"SE","FT","Machine Learning Engineer",189650,"USD",189650,"US",0,"US","M"
2022,"EN","FT","Machine Learning Engineer",28500,"GBP",35093,"GB",100,"GB","L"
2024,"SE","FT","Data Scientist",720000,"USD",720000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",111000,"USD",111000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Engineer",40000,"GBP",49216,"GB",100,"GB","M"
2023,"MI","FT","Data Engineer",95000,"USD",95000,"US",0,"US","M"
2023,"SE","FT","Data Science",145000,"USD",145000,"US",0,"US","M"
2023,"MI","FT","BI Developer",76300,"USD",76300,"US",0,"US","M"
2021,"MI","FT","Research Scientist",235000,"CAD",187442,"CA",100,"CA","L"
2023,"EN","FT","Data Analyst",82400,"USD",82400,"US",100,"US","M"
2022,"EN","FT","Data Science Consultant",26000,"EUR",27317,"ES",50,"ES","L"
2023,"SE","FT","Data Scientist",150931,"USD",150931,"US",0,"US","M"
2023,"MI","FT","Data Analyst",42400,"USD",42400,"US",0,"US","M"
2021,"EN","FT","AI Scientist",1335000,"INR",18053,"IN",100,"AS","S"
2023,"MI","FT","Data Analyst",65000,"USD",65000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",105700,"USD",105700,"US",0,"US","L"
2023,"EN","FT","Research Scientist",200000,"USD",200000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",152000,"USD",152000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",214500,"USD",214500,"US",0,"US","M"
2023,"MI","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",65000,"GBP",81250,"GB",0,"GB","M"
2023,"SE","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",150000,"USD",150000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",232960,"USD",232960,"US",0,"US","M"
2023,"EX","FT","Data Analytics Manager",140000,"USD",140000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",225000,"USD",225000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",105000,"EUR",113366,"DE",50,"DE","L"
2024,"EN","FT","Data Analyst",45700,"USD",45700,"US",0,"US","M"
2023,"MI","FT","Data Engineer",147500,"USD",147500,"US",0,"US","M"
2022,"MI","FT","Data Analyst",165000,"USD",165000,"US",0,"US","M"
2024,"MI","FT","Data Science",137500,"USD",137500,"US",0,"US","M"
2024,"MI","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2022,"SE","FT","Data Architect",213120,"USD",213120,"US",100,"US","M"
2023,"SE","FT","Data Engineer",251250,"USD",251250,"US",0,"US","M"
2023,"EN","FT","Research Analyst",179000,"USD",179000,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",178600,"USD",178600,"US",0,"US","M"
2024,"MI","FT","Data Engineer",166000,"USD",166000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",267720,"USD",267720,"US",0,"US","M"
2023,"SE","FT","Data Scientist",142000,"USD",142000,"US",0,"US","S"
2023,"SE","FT","Data Analyst",143000,"USD",143000,"US",100,"US","M"
2023,"EN","PT","Data Scientist",58300,"USD",58300,"US",0,"US","M"
2024,"SE","FT","Machine Learning Scientist",204600,"USD",204600,"US",0,"US","M"
2024,"EN","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M"
2024,"MI","FT","Data Science",287800,"USD",287800,"US",0,"US","M"
2024,"SE","FT","Data Engineer",150895,"USD",150895,"US",0,"US","M"
2023,"SE","FT","Data Manager",145000,"USD",145000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",230000,"USD",230000,"US",0,"US","M"
2023,"MI","FT","AI Engineer",171000,"USD",171000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",185000,"USD",185000,"US",0,"US","M"
2023,"MI","FT","BI Developer",128000,"USD",128000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",135000,"USD",135000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",156600,"USD",156600,"US",100,"US","M"
2024,"MI","FT","Machine Learning Scientist",180000,"USD",180000,"CA",100,"CA","M"
2023,"SE","FT","Machine Learning Engineer",93300,"USD",93300,"US",0,"US","M"
2023,"SE","FT","Data Scientist",240000,"USD",240000,"US",0,"US","M"
2023,"SE","FT","Data Science Consultant",90000,"USD",90000,"US",0,"US","M"
2023,"MI","FT","Data Manager",115500,"USD",115500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",139000,"USD",139000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",154600,"USD",154600,"US",0,"US","L"
2023,"EN","FT","AI Programmer",70000,"USD",70000,"IN",0,"AU","L"
2024,"MI","FT","Data Scientist",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Data Manager",55200,"USD",55200,"US",0,"US","M"
2024,"SE","FT","Data Engineer",94500,"USD",94500,"US",0,"US","M"
2023,"SE","FT","Data Analyst",113220,"USD",113220,"US",0,"US","M"
2022,"MI","FT","Data Engineer",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Analyst",128000,"USD",128000,"US",0,"US","M"
2023,"MI","FT","Analytics Engineer",172200,"USD",172200,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",120250,"USD",120250,"US",0,"US","M"
2024,"SE","FT","Machine Learning Researcher",250800,"USD",250800,"US",0,"US","M"
2023,"SE","FT","BI Analyst",118800,"USD",118800,"US",100,"US","M"
2023,"EX","FT","Data Scientist",180000,"USD",180000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",119700,"USD",119700,"US",0,"US","M"
2023,"SE","FT","BI Developer",110000,"USD",110000,"US",100,"US","M"
2023,"EN","FT","Data Scientist",24000,"USD",24000,"US",100,"US","M"
2023,"SE","FT","Data Science Practitioner",83900,"USD",83900,"US",0,"US","M"
2023,"SE","FT","Data Engineer",153600,"USD",153600,"US",0,"US","M"
2023,"EX","FT","Director of Data Science",249300,"USD",249300,"US",0,"US","M"
2023,"SE","FT","Data Analyst",138000,"USD",138000,"US",0,"US","M"
2023,"SE","FT","Applied Scientist",178538,"USD",178538,"US",100,"US","M"
2022,"SE","FT","Data Scientist",191475,"USD",191475,"US",100,"US","M"
2023,"MI","FT","Applied Scientist",36000,"USD",36000,"NG",50,"NG","M"
2023,"SE","FT","Data Engineer",63000,"USD",63000,"US",100,"US","M"
2023,"EN","FT","Data Analyst",69525,"USD",69525,"US",100,"US","M"
2022,"MI","FT","Data Analyst",75000,"USD",75000,"CA",0,"CA","M"
2022,"SE","FT","Data Engineer",100000,"USD",100000,"US",0,"US","M"
2022,"SE","FT","Data Architect",149040,"USD",149040,"US",100,"US","M"
2023,"SE","FT","Data Engineer",142200,"USD",142200,"DE",0,"DE","M"
2024,"SE","FT","Data Scientist",153000,"USD",153000,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",142200,"USD",142200,"US",100,"US","M"
2023,"SE","FT","Machine Learning Engineer",166600,"USD",166600,"US",0,"US","M"
2023,"SE","FT","Research Scientist",198800,"USD",198800,"US",0,"US","M"
2024,"SE","FT","Research Scientist",234000,"USD",234000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"US","M"
2024,"SE","FT","Data Scientist",204800,"USD",204800,"US",0,"US","M"
2022,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2024,"SE","FT","AI Engineer",93300,"USD",93300,"US",0,"US","M"
2024,"SE","FT","Data Scientist",218500,"USD",218500,"US",100,"US","M"
2023,"MI","FT","Data Engineer",169000,"USD",169000,"US",0,"US","M"
2024,"SE","FT","Data Product Manager",145000,"USD",145000,"US",100,"US","M"
2023,"MI","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M"
2023,"EN","FT","Research Scientist",100400,"USD",100400,"US",0,"US","L"
2023,"SE","FT","Machine Learning Scientist",180514,"USD",180514,"US",100,"US","M"
2023,"SE","FT","Data Scientist",359170,"USD",359170,"US",0,"US","M"
2021,"MI","FT","Machine Learning Engineer",21000,"EUR",24823,"SI",50,"SI","L"
2023,"EN","FT","Data Analyst",133000,"USD",133000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",198200,"USD",198200,"US",100,"US","M"
2023,"SE","FT","Data Analyst",169000,"USD",169000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",169000,"USD",169000,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",100000,"GBP",125000,"GB",0,"GB","M"
2023,"MI","FT","Data Developer",120681,"USD",120681,"US",100,"US","M"
2023,"SE","FT","Data Scientist",197600,"USD",197600,"US",100,"US","M"
2024,"SE","FT","Data Scientist",165100,"USD",165100,"US",0,"US","M"
2024,"SE","FT","Data Analyst",145000,"USD",145000,"US",0,"US","M"
2024,"SE","FT","Business Intelligence",70000,"USD",70000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",175000,"USD",175000,"US",0,"US","M"
2024,"SE","FT","Research Engineer",290000,"USD",290000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",91270,"USD",91270,"US",0,"US","M"
2023,"SE","FT","Data Analyst",104000,"USD",104000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",150700,"USD",150700,"US",0,"US","M"
2024,"SE","FT","Data Scientist",138000,"USD",138000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",156400,"USD",156400,"US",0,"US","M"
2023,"SE","FT","Data Lead",200000,"USD",200000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",90000,"USD",90000,"US",100,"US","M"
2023,"SE","FT","Data Engineer",130000,"USD",130000,"US",100,"US","M"
2024,"SE","FT","Machine Learning Engineer",96200,"USD",96200,"US",0,"US","M"
2023,"EX","FT","AI Architect",200000,"EUR",215936,"BE",100,"US","L"
2023,"SE","FT","Data Engineer",200000,"USD",200000,"US",100,"US","M"
2023,"MI","FT","Data Engineer",135000,"USD",135000,"US",100,"US","M"
2024,"SE","FT","Data Architect",174000,"USD",174000,"US",0,"US","M"
2024,"EN","FT","Research Analyst",78308,"USD",78308,"CA",0,"CA","M"
2024,"SE","FT","Data Engineer",103000,"USD",103000,"US",0,"US","M"
2023,"SE","FT","Research Scientist",250000,"USD",250000,"US",0,"US","M"
2024,"SE","FT","Machine Learning Engineer",331640,"USD",331640,"US",0,"US","M"
2024,"SE","FT","Business Intelligence",260000,"USD",260000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",94100,"USD",94100,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",159000,"USD",159000,"US",0,"US","M"
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M"
2022,"SE","FT","Data Scientist",205300,"USD",205300,"US",0,"US","L"
2023,"SE","FT","Data Manager",110400,"USD",110400,"US",0,"US","M"
2024,"SE","FT","Machine Learning Scientist",230000,"USD",230000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",80000,"USD",80000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",110000,"USD",110000,"US",0,"US","M"
2021,"MI","FT","Data Scientist",150000,"USD",150000,"US",100,"US","M"
2023,"SE","FT","Data Scientist",116000,"USD",116000,"US",0,"US","M"
2024,"MI","FT","AI Engineer",65000,"USD",65000,"US",0,"US","M"
2023,"MI","FT","Data Analyst",110000,"USD",110000,"US",100,"US","M"
2024,"EN","FT","Machine Learning Engineer",105300,"USD",105300,"CA",100,"CA","M"
2023,"EN","FT","Applied Scientist",213660,"USD",213660,"US",0,"US","L"
2024,"EN","FT","Data Analyst",157600,"USD",157600,"US",0,"US","M"
2023,"SE","FT","Data Visualization Specialist",185000,"USD",185000,"US",0,"US","M"
2024,"EN","CT","AI Research Scientist",80000,"EUR",88888,"DE",0,"DE","L"
2024,"MI","FT","Research Scientist",124100,"USD",124100,"US",0,"US","L"
2021,"MI","FT","ML Engineer",8500000,"JPY",77364,"JP",50,"JP","S"
2024,"SE","FT","Data Scientist",269000,"USD",269000,"CA",0,"CA","M"
2023,"EN","FT","Data Analyst",132600,"USD",132600,"US",100,"US","M"
2024,"MI","FT","Data Scientist",117000,"USD",117000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",225000,"USD",225000,"US",0,"US","M"
2023,"MI","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M"
2023,"SE","FT","Machine Learning Engineer",245700,"USD",245700,"US",0,"US","M"
2024,"SE","FT","Data Science",331292,"USD",331292,"US",0,"US","M"
2023,"EN","FT","Data Analyst",92000,"USD",92000,"US",100,"US","M"
2023,"SE","FT","Business Intelligence Engineer",156400,"USD",156400,"US",0,"US","M"
2023,"SE","FT","Research Engineer",293000,"USD",293000,"US",0,"US","M"
2024,"MI","FT","Data Modeler",179000,"USD",179000,"US",0,"US","M"
2023,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M"
2023,"SE","FT","Data Scientist",164000,"USD",164000,"US",100,"US","M"
2022,"SE","FT","Data Scientist",203500,"USD",203500,"US",0,"US","M"
2024,"SE","FT","Research Engineer",190000,"USD",190000,"US",0,"US","M"
2024,"SE","FT","Data Engineer",195000,"USD",195000,"US",100,"US","M"
2023,"EX","FT","Data Engineer",194500,"USD",194500,"US",0,"US","M"
2024,"MI","FT","Data Science Manager",328000,"USD",328000,"US",0,"US","M"
2024,"EN","FT","Data Analyst",115000,"USD",115000,"US",0,"US","M"
2023,"MI","FT","Machine Learning Scientist",170000,"USD",170000,"US",0,"US","M"
2022,"MI","FT","Data Scientist",120000,"USD",120000,"US",100,"US","M"
2024,"SE","FT","Data Analyst",76000,"USD",76000,"US",0,"US","M"
2024,"SE","FT","Data Analyst",80000,"USD",80000,"IE",0,"IE","M"
2021,"EN","FT","Big Data Engineer",1200000,"INR",16228,"IN",100,"IN","L"
2024,"SE","FT","Data Engineer",145360,"USD",145360,"US",100,"US","M"
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M"
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M"
2024,"MI","FT","Data Scientist",72360,"USD",72360,"US",0,"US","M"
2022,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M"
2023,"SE","FT","Research Engineer",200800,"USD",200800,"US",0,"US","M"
2022,"SE","FT","Research Scientist",249500,"USD",249500,"US",0,"US","M"
2023,"MI","FT","Data Analyst",36050,"GBP",44356,"GB",100,"GB","M"
2023,"MI","FT","Data Analyst",110000,"USD",110000,"US",100,"US","M"
2022,"SE","FT","Data Engineer",185900,"USD",185900,"US",0,"US","M"
2024,"SE","FT","Business Intelligence Analyst",113100,"USD",113100,"US",0,"US","M"
2023,"SE","FT","Data Engineer",194595,"USD",194595,"US",0,"US","M"
2023,"SE","FT","Data Engineer",163800,"USD",163800,"US",0,"US","M"
2023,"SE","FT","Analytics Engineer",117700,"USD",117700,"GB",100,"GB","M"
2023,"SE","FT","Data Engineer",140000,"USD",140000,"US",100,"US","M"
2024,"SE","PT","CRM Data Analyst",40000,"USD",40000,"AE",100,"AE","L"
2022,"SE","FT","Data Engineer",179305,"USD",179305,"US",100,"US","M"
2023,"SE","FT","Data Scientist",258700,"USD",258700,"US",0,"US","M"
2023,"SE","FT","Data Science Manager",299500,"USD",299500,"US",0,"US","M"
2024,"SE","FT","Data Modeler",112000,"USD",112000,"US",0,"US","M"
2021,"SE","FT","Data Science Manager",174000,"USD",174000,"US",100,"US","L"
2023,"SE","FT","Machine Learning Engineer",204500,"USD",204500,"US",0,"US","M"
